id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C2398,Idrissi,Aicha,aicha.idrissi854@email.ma,1968-03-27,Femme,Tnja,0685654005,2022-08-01,Bouche-à-oreille
C1097,Tahiri,Reda,reda.tahiri888@yahoo.fr,1971-02-28,H,FES,0613913380,2024-11-11,Bouche-à-oreille
C2027,Rahmani,Hamza,hamza.rahmani715@yahoo.fr,1957-11-26,male,agadir,0683584618,2020-06-17,Référencement
C0443,Squalli,Imane,imane.squalli305@yahoo.fr,1960-08-21,f,Béni Mellal,0646780559,2025-07-26,Google Ads
C1642,Chraibi,Hajar,hajar.chraibi423@gmail.com,2008-03-10,female,Kénitra,0691660550,2024-11-08,Email Marketing
C4368,Idrissi,Laila,laila.idrissi896@gmail.com,1999-05-25,femme,meknes,0655548020,2023-11-03,Facebook
C5027,Kettani,Noura,noura.kettani204@outlook.com,1955-07-13,0,Fès,0661271711,2023-12-02,Bouche-à-oreille
C3468,Tazi,Nabil,nabil.tazi21@yahoo.fr,1972-05-26,M,Casa,0631078745,2023-06-11,Google Ads
C1962,Filali,Hajar,hajar.filali314@yahoo.fr,1994-01-17,Femme,Meknès,0620555854,2024-01-04,Google Ads
C3730,Fassi,Omar,omar.fassi177@gmail.com,2015-01-01,male,Mohammedia,0641647107,2021-03-02,Instagram
C1681,Alaoui,Sara,sara.alaoui144@email.ma,1963-12-20,0,Tangier,0649660101,2023-03-04,Bouche-à-oreille
C2445,Squalli,Hanane,hanane.squalli721@yahoo.fr,1990-11-18,female,MEK,0625693088,2023-09-28,Instagram
C3965,Benslimane,Abdel,abdel.benslimane225@gmail.com,2002-09-11,M,AGADIR,0696219336,2020-05-22,Référencement
C4388,Benkirane,Meryem,meryem.benkirane331@outlook.com,1996-07-17,f,meknes,0668201008,2023-11-07,Référencement
C3950,Ziani,Laila,laila.ziani356@hotmail.com,2006-07-27,0,marrakech,0696349654,2021-10-02,TikTok
C2986,El Khoury,Abdel,abdel.elkhoury632@yahoo.fr,1958-10-17,Homme,Tetouan,0634902907,2023-01-10,TikTok
C3501,Guessous,Abdel,abdel.guessous175@outlook.com,1956-02-17,male,Marrakech,0611312953,2025-12-22,Référencement
C4493,Ouazzani,Houda,houda.ouazzani13@hotmail.com,2005-08-01,Femme,casablanca,0648382243,2024-01-13,Facebook
C2669,Hakimi,Laila,laila.hakimi97@yahoo.fr,1967-11-28,Femme,OUJ,0683026258,2022-08-09,Instagram
C2888,Fassi,Amine,amine.fassi329@gmail.com,1955-10-18,m,Salé,0674719372,2022-08-11,Instagram
C3391,El Amrani,Houda,houda.elamrani428@yahoo.fr,1966-04-10,F,meknes,0695763287,2025-06-18,Facebook
C0415,Regragui,Nabil,nabil.regragui30@gmail.com,1958-12-08,male,RBT,0624995099,2021-03-03,Bouche-à-oreille
C2804,Filali,Meryem,meryem.filali147@hotmail.com,1982-10-05,female,kenitra,0610293374,2022-04-28,TikTok
C5148,Tazi,Brahim,brahim.tazi446@outlook.com,1991-01-23,homme,MARRAKECH,0658960065,2020-06-21,Facebook
C2008,Lahlou,Brahim,brahim.lahlou447@email.ma,2004-04-11,M,NAD,0672067839,2024-10-03,Bouche-à-oreille
C2698,Bouzid,Nabil,nabil.bouzid262@yahoo.fr,1944-10-11,h,nador,0639220819,2024-06-13,Bouche-à-oreille
C0006,Idrissi,Karim,karim.idrissi792@hotmail.com,1955-10-26,Homme,Dar el Beida,0619255216,2024-07-22,Instagram
C4759,Chaoui,Nabil,nabil.chaoui960@gmail.com,1977-12-15,male,TANGER,0679399626,2020-09-26,Email Marketing
C3041,El Amrani,Noura,noura.elamrani256@email.ma,1993-10-17,0,OUJ,0632467144,2021-03-02,Bouche-à-oreille
C1197,Fassi,Zakaria,zakaria.fassi487@email.ma,1997-12-26,male,Nador,0699861199,2020-11-22,TikTok
C5120,Bouzid,Youssef,youssef.bouzid986@outlook.com,1985-03-13,m,Oujda,0682357425,2020-04-06,Email Marketing
C0543,Filali,Karim,karim.filali405@outlook.com,1967-02-12,Homme,BNM,0611608113,2020-07-21,Instagram
C4758,Moussaoui,Hajar,hajar.moussaoui24@hotmail.com,2007-09-08,0,FES,0697085619,2021-12-18,TikTok
C0912,Kettani,Houda,houda.kettani607@gmail.com,2004-01-03,0,NAD,0687233454,2021-05-05,Email Marketing
C2397,Hajji,Laila,laila.hajji13gmail.com,1972-01-15,female,el jadida,0636590610,2022-05-26,Instagram
C1314,Naciri,Zineb,zineb.naciri325@email.ma,1983-07-13,f,rabat,0629788104,2022-12-09,Email Marketing
C0619,Sabri,Khalid,khalid.sabri704@gmail.com,1954-04-04,homme,FES,0654791783,2022-06-03,Email Marketing
C1973,Chaoui,Noura,noura.chaoui578@email.ma,1966-10-28,female,tange,0678451296,2025-08-08,Email Marketing
C4819,Benslimane,Mohammed,mohammed.benslimane917@email.ma,1996-06-05,m,tetouan,0691330778,2024-04-06,Bouche-à-oreille
C3590,Tahiri,Samira,samira.tahiri767@yahoo.fr,1954-08-25,F,Meknes,0684835132,2024-12-28,Bouche-à-oreille
C4392,Naciri,Salma,salma.naciri19gmail.com,1955-06-24,femme,agadir,0632712783,2022-03-13,Facebook
C0524,Tazi,Ahmed,ahmed.tazi532@hotmail.com,1945-08-17,M,MARRAKECH,0664888712,2023-08-15,Bouche-à-oreille
C0593,Chaoui,Laila,laila.chaoui701@email.ma,1997-03-22,0,Fez,0659264742,2024-04-06,Google Ads
C1248,Squalli,Hanane,hanane.squalli139@yahoo.fr,1951-05-09,femme,rabat,0627673668,2022-11-07,TikTok
C0738,Benkirane,Laila,laila.benkirane853@gmail.com,1976-10-14,F,TANGER,0649586388,2024-03-27,Bouche-à-oreille
C3696,Moussaoui,Ghita,ghita.moussaoui33@com,1975-02-12,femme,nador,0660247355,2023-11-08,Google Ads
C3650,Fassi,Youssef,youssef.fassi900@yahoo.fr,2001-12-27,m,ELJ,0616612394,2025-02-03,Facebook
C1991,Alaoui,Abdel,abdel.alaoui22@gmail.com,1977-09-13,h,Beni Mellal,0695305783,2022-09-13,Référencement
C2982,Idrissi,Reda,reda.idrissi9@email.ma,1982-04-17,Homme,MEK,0633600380,2024-09-24,Google Ads
C4230,Tazi,Wiam,wiam.tazi111@hotmail.com,1979-04-20,0,Kénitra,0679949676,2023-10-17,Email Marketing
C2491,El Khoury,Reda,reda.elkhoury290@gmail.com,1965-02-20,male,Fès,0613686780,2020-01-22,Instagram
C3749,Regragui,Ilyas,ilyas.regragui542@yahoo.fr,1965-06-18,1,AGD,0671742142,2025-12-18,Référencement
C4751,Chaoui,Abdel,abdel.chaoui91@yahoo.fr,1983-08-17,male,El Jadida,0646480790,2021-04-21,Email Marketing
C1825,Bouzid,Amina,amina.bouzid969@yahoo.fr,1967-05-10,Femme,Rabat,0664085226,2021-11-20,Instagram
C0322,Hakimi,Hajar,hajar.hakimi326@gmail.com,1955-03-11,F,Sale,0652773504,2021-12-01,Référencement
C0142,Fassi,Hassan,hassan.fassi687@outlook.com,1980-10-13,H,CASA,0671453007,2024-02-12,Instagram
C4284,Hajji,Samira,samira.hajji273@yahoo.fr,1986-07-10,F,Marrakech,0620670103,2023-04-20,Bouche-à-oreille
C3266,Ziani,Sara,sara.ziani430@hotmail.com,1979-12-10,femme,oujda,0664197839,2024-02-01,TikTok
C0481,Regragui,Mehdi,mehdi.regragui457@yahoo.fr,1996-12-12,1,nador,0650470861,2025-07-25,Facebook
C1720,Bennani,Khadija,khadija.bennani454@gmail.com,1946-03-23,femme,Tanger,0648959030,2021-04-10,TikTok
C0924,Guessous,Abdel,abdel.guessous729@yahoo.fr,1947-08-08,Homme,mohammedia,0693302571,2020-06-12,Référencement
C3064,Kettani,Abdel,abdel.kettani673@yahoo.fr,1956-05-28,male,MOH,0689101664,2023-04-15,Google Ads
C0161,Alaoui,Karim,karim.alaoui519@hotmail.com,2004-07-14,m,mohammedia,0692684436,2020-11-18,Email Marketing
C0789,Ziani,Hamza,hamza.ziani76@,2005-10-24,h,ELJ,0615347831,2023-01-15,Instagram
C0186,Chraibi,Hanane,hanane.chraibi960@outlook.com,1949-04-12,female,Kénitra,0699929175,2021-11-03,Référencement
C3733,Naciri,Noura,noura.naciri374@outlook.com,1944-03-15,female,NAD,0642027630,2021-02-14,Google Ads
C0987,Mansouri,Brahim,brahim.mansouri25@hotmail.com,1942-04-14,h,MRK,0628769693,2021-08-28,Email Marketing
C4419,Rahmani,Hajar,hajar.rahmani684@hotmail.com,1940-05-22,Femme,Tanger,0613674624,2024-09-05,Référencement
C1954,Alaoui,Khadija,khadija.alaoui318@gmail.com,1959-05-25,F,FES,0682307608,2022-01-21,Email Marketing
C0157,Sabri,Nadia,nadia.sabri57@com,1967-11-24,female,Rabat,0639158087,2023-10-22,Bouche-à-oreille
C1639,Chraibi,Khalid,khalid.chraibi164@hotmail.com,1974-07-14,Homme,OUJ,0685322051,2025-04-11,Facebook
C2314,Mansouri,Aicha,aicha.mansouri821@hotmail.com,1985-03-24,0,NAD,0699113435,2021-06-15,Google Ads
C3161,Benslimane,Fatima,fatima.benslimane63@com,1947-03-21,0,Fès,0659305181,2024-05-11,Email Marketing
C0354,Idrissi,Abdel,abdel.idrissi336@outlook.com,1947-02-07,M,SLA,0629693143,2024-11-26,Google Ads
C2222,Filali,Wiam,wiam.filali448@yahoo.fr,2002-05-19,0,FES,0632465246,2021-04-04,Facebook
C1633,Alaoui,Hamza,hamza.alaoui671@gmail.com,1945-02-04,male,oujda,0640014729,2022-09-10,Facebook
C3472,Mernissi,Brahim,brahim.mernissi531@yahoo.fr,2002-09-01,H,MRK,0650169234,2021-10-02,Google Ads
C2075,Naciri,Noura,noura.naciri603@email.ma,1947-04-27,f,MRK,0616057616,2024-07-06,Instagram
C4821,Sabri,Amine,amine.sabri782@outlook.com,2006-12-20,H,BNM,0635761058,2024-10-16,Email Marketing
C4600,Hakimi,Hanane,hanane.hakimi730@email.ma,1956-12-27,Femme,rabat,0623362689,2020-02-12,Référencement
C0085,Squalli,Laila,laila.squalli251@outlook.com,1949-12-02,female,MARRAKECH,0655659873,2023-08-15,Facebook
C1750,Sabri,Ghita,ghita.sabri876@outlook.com,1967-07-13,femme,oujda,0613932382,2024-06-08,Facebook
C0526,El Amrani,Sara,sara.elamrani40@email.ma,1965-11-11,f,CASA,0635587594,2025-11-28,Instagram
C1625,Squalli,Reda,reda.squalli96@gmail.com,1998-09-17,Homme,RBT,0611084107,2022-04-03,Facebook
C2812,Ouazzani,Mehdi,mehdi.ouazzani314@hotmail.com,1943-08-28,homme,oujda,0657791833,2020-01-11,Facebook
C0138,Guessous,Nabil,nabil.guessous495@gmail.com,1950-02-27,1,Agadir,0671113711,2021-06-10,Instagram
C3258,Squalli,Houda,houda.squalli129@hotmail.com,1994-08-02,Femme,Kenitra,0669474886,2023-02-13,Référencement
C4129,Regragui,Nabil,nabil.regragui996@gmail.com,1985-12-07,h,Beni Mellal,0680991051,2021-10-23,Bouche-à-oreille
C0221,Regragui,Imane,imane.regragui835@hotmail.com,1991-07-15,female,CASA,0666604960,2023-12-28,Bouche-à-oreille
C2516,Idrissi,Brahim,brahim.idrissi14gmail.com,1957-12-07,homme,Meknès,0617073706,2020-01-09,Référencement
C2751,Filali,Nadia,nadia.filali293@hotmail.com,1954-04-24,Femme,NAD,0677911681,2024-01-09,Email Marketing
C4185,Tahiri,Zineb,zineb.tahiri368@hotmail.com,1961-11-08,female,CAS,0684680005,2022-01-06,Instagram
C1746,Mansouri,Fatima,fatima.mansouri14@outlook.com,1942-03-26,F,Béni Mellal,0666837790,2021-07-21,TikTok
C2994,Mansouri,Hamza,hamza.mansouri17@,1953-03-03,male,KNT,0612276520,2020-08-26,Référencement
C4288,Rahmani,Khadija,khadija.rahmani291@hotmail.com,1957-02-10,F,ELJ,0678946599,2020-01-10,Email Marketing
C2443,Hajji,Zineb,zineb.hajji997@yahoo.fr,1966-09-23,Femme,OUJDA,0668701881,2022-12-24,Email Marketing
C4977,Alaoui,Youssef,youssef.alaoui953@yahoo.fr,1998-11-08,H,oujda,0683731355,2023-08-25,Instagram
C1381,Rahmani,Hanane,hanane.rahmani343@email.ma,1978-07-27,Femme,agadir,0699829082,2022-02-02,Facebook
C1902,Hakimi,Abdel,@gmail.com,1995-02-18,homme,MEK,0691027259,2023-07-05,TikTok
C2253,Guessous,Brahim,brahim.guessous88@email.ma,1955-03-20,H,TANGER,0639316023,2025-07-04,Référencement
C3459,Tahiri,Imane,imane.tahiri162@email.ma,1976-02-22,f,KNT,0611907087,2023-08-11,Email Marketing
C1658,Chraibi,Ahmed,ahmed.chraibi512@hotmail.com,1954-11-13,M,tange,0696089330,2024-05-06,Facebook
C2851,Mansouri,Hanane,hanane.mansouri662@email.ma,1967-10-10,Femme,SLA,0674648810,2024-11-07,TikTok
C2155,Filali,Mehdi,mehdi.filali504@hotmail.com,1992-11-06,1,SLA,0648439562,2022-01-28,Bouche-à-oreille
C0863,El Amrani,Samir,samir.elamrani321@email.ma,1963-07-07,M,SLA,0668756373,2025-08-12,Instagram
C4295,El Amrani,Soufiane,soufiane.elamrani843@gmail.com,1983-02-10,H,Kenitra,0623355066,2024-02-28,Google Ads
C3951,Squalli,Mehdi,mehdi.squalli19@hotmail.com,1988-08-07,M,Meknès,0696520704,2021-10-07,TikTok
C1371,Benslimane,Brahim,brahim.benslimane592@yahoo.fr,2002-09-03,M,Mohammedia,0613041899,2022-10-01,Référencement
C0925,Tahiri,Omar,omar.tahiri322@email.ma,1965-11-07,homme,AGADIR,0618128621,2024-10-04,Instagram
C1035,Tahiri,Adil,adil.tahiri21@gmail.com,1953-04-10,homme,nador,0692355208,2021-11-18,Référencement
C3008,Chaoui,Khadija,khadija.chaoui355@outlook.com,2003-03-01,femme,SLA,0675252874,2020-05-28,Email Marketing
C4566,Ziani,Karim,karim.ziani304@outlook.com,1977-06-15,H,meknes,0646412197,2024-06-28,Instagram
C3634,Sabri,Hassan,hassan.sabri451@gmail.com,1984-04-08,Homme,Fès,0616903049,2023-01-18,Bouche-à-oreille
C2842,Berrada,Sanaa,sanaa.berrada482@yahoo.fr,1958-08-13,Femme,BNM,0618078731,2025-09-18,Bouche-à-oreille
C3195,Kettani,Khadija,khadija.kettani911@hotmail.com,1955-01-20,f,agadir,0697314737,2025-07-18,Facebook
C0570,Idrissi,Amine,amine.idrissi960@yahoo.fr,1954-10-12,male,NAD,0610225283,2022-07-19,TikTok
C2712,Fassi,Rachid,rachid.fassi160@outlook.com,1961-09-04,H,Kenitra,0639336904,2020-06-01,Facebook
C4878,Rahmani,Rachid,rachid.rahmani164@yahoo.fr,1965-09-03,Homme,Oujda,0699620757,2022-06-21,Instagram
C2268,Ouazzani,Salma,salma.ouazzani873@email.ma,1978-05-24,Femme,NAD,0655443998,2023-02-22,Référencement
C3545,Bennani,Khadija,khadija.bennani766@outlook.com,1942-09-04,femme,RBT,0659746694,2021-03-12,Bouche-à-oreille
C2720,Ouazzani,Zineb,zineb.ouazzani360@gmail.com,1988-06-18,f,AGD,0619013688,2020-06-24,Email Marketing
C1106,Tazi,Zakaria,zakaria.tazi736@yahoo.fr,1956-06-17,h,TET,0696343023,2023-12-02,Référencement
C4351,Kettani,Hajar,hajar.kettani861@hotmail.com,1990-07-01,female,Fes,0695125416,2023-01-06,Email Marketing
C4390,Ziani,Mehdi,mehdi.ziani221@yahoo.fr,1940-10-23,H,mohammedia,0613989261,2020-06-11,Instagram
C4652,Guessous,Brahim,brahim.guessous382@outlook.com,1946-02-27,M,CAS,0673780929,2024-03-02,Référencement
C0240,Regragui,Rachid,rachid.regragui340@hotmail.com,2007-08-18,Homme,sale,0656440312,2025-01-04,TikTok
C3889,Chraibi,Hassan,hassan.chraibi189@yahoo.fr,1977-11-02,Homme,Meknès,0671538510,2024-12-10,TikTok
C1698,Squalli,Ilyas,ilyas.squalli23@hotmail.com,1957-06-01,male,El Jadida,0653887994,2024-03-19,Bouche-à-oreille
C5078,Mansouri,Brahim,brahim.mansouri190@email.ma,1950-02-11,Femme,fes,0649638030,2023-09-26,Facebook
C1172,Ouazzani,Adil,adil.ouazzani410@email.ma,1969-10-02,Homme,Marrakesh,0630312335,2021-05-13,Bouche-à-oreille
C3577,Moussaoui,Rachid,rachid.moussaoui864@email.ma,1964-06-28,1,BNM,0612453376,2025-10-24,Bouche-à-oreille
C3744,Alaoui,Meryem,meryem.alaoui412@gmail.com,2002-02-06,Femme,agadir,0681672642,2021-02-21,Google Ads
C0898,El Amrani,Reda,reda.elamrani423@gmail.com,1983-09-06,H,Marrakesh,0613199132,2024-07-06,Bouche-à-oreille
C4133,El Amrani,Zakaria,zakaria.elamrani356@outlook.com,1941-05-02,1,el jadida,0679955480,2023-04-05,Instagram
C3047,Ziani,Khalid,khalid.ziani279@hotmail.com,2001-08-16,M,BNM,0691790169,2024-06-19,Facebook
C2506,Regragui,Loubna,loubna.regragui58@gmail.com,1964-04-09,f,oujda,0622330072,2020-05-23,Facebook
C1561,Hajji,Soufiane,soufiane.hajji223@yahoo.fr,1958-12-23,h,Meknes,0627886045,2023-04-26,TikTok
C1855,Berrada,Hassan,hassan.berrada724@yahoo.fr,2006-07-01,m,Agadir,0633287112,2020-05-18,Google Ads
C2942,Sabri,Ghita,ghita.sabri198@yahoo.fr,1997-10-25,0,Nador,0676451708,2025-04-21,Instagram
C5126,Chaoui,Adil,adil.chaoui876@email.ma,1971-05-02,H,nador,0647480785,2021-10-28,Référencement
C1852,Hakimi,Adil,adil.hakimi649@outlook.com,1991-03-21,1,Rabat,0629597211,2024-10-25,Bouche-à-oreille
C4105,Bouzid,Zineb,zineb.bouzid640@yahoo.fr,1945-11-05,femme,OUJDA,0649719438,2023-04-24,TikTok
C0440,Guessous,Amine,amine.guessous826@yahoo.fr,1967-03-04,male,AGADIR,0689118793,2022-08-14,Instagram
C3845,Hajji,Soufiane,soufiane.hajji758@yahoo.fr,1954-04-15,male,MRK,0669243713,2020-07-26,Bouche-à-oreille
C2675,Rahmani,Loubna,loubna.rahmani32@yahoo.fr,1970-12-23,F,Kénitra,0667304551,2024-07-27,TikTok
C0111,Mernissi,Sara,sara.mernissi306@outlook.com,1994-09-13,f,Mohammedia,0646997080,2021-08-12,Facebook
C0881,Idrissi,Adil,adil.idrissi577@email.ma,2006-07-25,male,BNM,0670116733,2021-05-11,Facebook
C0462,Tahiri,Brahim,brahim.tahiri445@outlook.com,2005-06-15,male,Kenitra,0676481027,2025-11-23,Facebook
C0220,Tahiri,Ghita,ghita.tahiri757@gmail.com,1945-01-28,female,AGADIR,0668749047,2025-03-11,Instagram
C3489,Lahlou,Wiam,wiam.lahlou501@hotmail.com,2005-10-16,F,tetouan,0691486514,2021-11-10,Instagram
C0390,Ouazzani,Khadija,khadija.ouazzani286@gmail.com,1971-04-11,Femme,el jadida,0610681501,2021-10-05,Email Marketing
C2168,Idrissi,Khadija,khadija.idrissi244@yahoo.fr,2005-06-25,female,Agadir,0658694889,2025-07-12,Référencement
C2298,Tazi,Khalid,khalid.tazi542@hotmail.com,1977-10-27,1,Kénitra,0654795481,2022-10-20,Google Ads
C2204,Mansouri,Zakaria,zakaria.mansouri195@hotmail.com,1956-05-26,h,Tangier,0665440548,2024-10-21,Référencement
C1576,Kettani,Loubna,loubna.kettani350@outlook.com,2004-12-16,0,rabat,0627282930,2024-09-17,Facebook
C5099,Moussaoui,Mehdi,mehdi.moussaoui864@outlook.com,1989-06-27,Femme,BNM,0668448489,2021-03-25,Bouche-à-oreille
C2309,Rahmani,Khalid,@gmail.com,1973-04-15,homme,FES,0622870422,2020-11-21,Facebook
C1016,Guessous,Adil,adil.guessous493@email.ma,1950-06-26,H,Tétouan,0683189524,2021-07-26,Facebook
C4994,Sabri,Reda,reda.sabri157@outlook.com,1996-12-07,H,MARRAKECH,0641452919,2023-12-17,Google Ads
C3127,Naciri,Nabil,nabil.naciri559@yahoo.fr,1998-07-02,homme,casablanca,0648406487,2021-04-12,Email Marketing
C5043,Benkirane,Hajar,hajar.benkirane468@outlook.com,1948-12-06,f,Meknes,0675235572,2025-06-04,Google Ads
C3748,Bouzid,Reda,reda.bouzid224@hotmail.com,1975-10-13,h,TET,0613845359,2025-11-06,Facebook
C5011,Idrissi,Ahmed,ahmed.idrissi322@hotmail.com,1974-10-21,0,agadir,0679918804,2024-05-07,Email Marketing
C3387,Moussaoui,Fatima,fatima.moussaoui108@email.ma,1999-01-07,0,TNG,0670675031,2021-02-24,TikTok
C2471,Filali,Khadija,khadija.filali480@email.ma,1977-08-13,f,BNM,0677884624,2024-01-02,Bouche-à-oreille
C3479,Chaoui,Hassan,hassan.chaoui397@outlook.com,1960-03-25,Homme,fes,0658968585,2024-12-25,Bouche-à-oreille
C1657,Bouzid,Samir,samir.bouzid957@gmail.com,1967-07-16,1,Beni Mellal,0667539581,2022-08-13,Instagram
C3937,Chaoui,Houda,houda.chaoui440@outlook.com,1973-08-20,f,Beni Mellal,0612854811,2025-02-02,Email Marketing
C2937,Moussaoui,Youssef,youssef.moussaoui970@gmail.com,1956-07-22,m,kenitra,0698150417,2023-07-06,Instagram
C3108,Bennani,Fatima,fatima.bennani358@hotmail.com,1984-04-26,F,OUJDA,0621993726,2024-07-26,Instagram
C0219,Tazi,Wiam,wiam.tazi77@gmail.com,1969-08-10,f,MOH,0615294153,2020-02-27,Facebook
C0455,Fassi,Aicha,aicha.fassi188@gmail.com,1960-12-15,F,tanger,0685276619,2023-01-15,Instagram
C2979,Moussaoui,Noura,noura.moussaoui21@com,2004-08-24,female,rabat,0657252720,2020-09-02,Instagram
C0986,Hajji,Adil,adil.hajji537@outlook.com,2003-03-26,h,mohammedia,0650056231,2020-10-12,Référencement
C2046,Chraibi,Nabil,nabil.chraibi728@hotmail.com,1976-10-15,male,NAD,0628744055,2024-12-02,Facebook
C4234,Hakimi,Amina,amina.hakimi396@outlook.com,1979-04-14,f,marrakech,0694480095,2025-01-27,Instagram
C4316,Regragui,Wiam,wiam.regragui934@hotmail.com,1987-07-25,0,MOH,0677606417,2021-07-11,Google Ads
C0743,Kettani,Ghita,ghita.kettani899@hotmail.com,1977-11-16,femme,Sale,0682935700,2025-07-20,Instagram
C0291,Squalli,Imane,imane.squalli829@hotmail.com,1948-03-05,female,NAD,0646525224,2025-08-20,Bouche-à-oreille
C0399,Mernissi,Rachid,rachid.mernissi672@hotmail.com,2007-09-15,male,OUJ,0633050166,2024-03-26,Instagram
C3862,Alaoui,Ghita,ghita.alaoui824@gmail.com,1996-10-20,F,sale,0685289177,2024-08-16,TikTok
C3424,Squalli,Khalid,khalid.squalli675@gmail.com,1972-05-05,H,El Jadida,0686370881,2023-06-14,Facebook
C3878,El Khoury,Salma,salma.elkhoury828@outlook.com,1973-05-15,female,Beni Mellal,0691281353,2022-04-16,TikTok
C2536,Alaoui,Meryem,meryem.alaoui498@outlook.com,1998-08-15,femme,FES,0660663857,2023-06-25,Bouche-à-oreille
C0007,Bennani,Zineb,zineb.bennani109@outlook.com,1998-12-05,Femme,el jadida,0692666356,2025-09-21,Instagram
C4771,Lahlou,Khalid,khalid.lahlou777@yahoo.fr,1950-12-16,1,Sale,0625003022,2024-02-13,Facebook
C3578,Tazi,Fatima,fatima.tazi510@gmail.com,1979-03-09,Femme,OUJ,0619968315,2021-03-03,Google Ads
C0770,Bouzid,Mohammed,mohammed.bouzid285@yahoo.fr,1942-06-27,M,ELJ,0659158124,2022-12-06,Email Marketing
C1321,El Khoury,Noura,noura.elkhoury785@hotmail.com,1997-08-09,0,CAS,0698306222,2021-07-14,TikTok
C4840,Kettani,Mehdi,mehdi.kettani816@outlook.com,1971-03-17,homme,Kénitra,0629650589,2021-08-08,Bouche-à-oreille
C0179,Tahiri,Amina,amina.tahiri558@outlook.com,2004-06-13,female,AGADIR,0613933043,2020-06-20,Facebook
C4522,Chaoui,Aicha,aicha.chaoui169@gmail.com,1991-03-01,femme,Fes,0677273997,2023-08-06,Email Marketing
C2457,Filali,Omar,omar.filali942@gmail.com,1954-03-15,m,FES,0658671587,2021-10-23,Référencement
C4101,Hakimi,Hassan,hassan.hakimi127@outlook.com,1966-05-02,h,tetouan,0640491229,2023-06-09,Google Ads
C0503,El Khoury,Imane,imane.elkhoury93@email.ma,1968-04-16,female,agadir,0691339562,2020-05-16,TikTok
C4555,Tahiri,Amine,amine.tahiri857@outlook.com,1947-09-07,H,Tetouan,0646854013,2025-05-10,Facebook
C1817,Moussaoui,Amine,amine.moussaoui599@gmail.com,1973-10-15,m,el jadida,0680276331,2020-01-25,Facebook
C0022,Sabri,Wiam,wiam.sabri209@hotmail.com,1976-08-23,Femme,Mohammedia,0642117961,2020-11-20,Référencement
C4373,Tazi,Ghita,ghita.tazi843@hotmail.com,1972-03-06,female,Béni Mellal,0662618600,2020-05-03,Facebook
C0003,Berrada,Nabil,nabil.berrada336@yahoo.fr,1983-07-09,m,MARRAKECH,0673123515,2023-05-27,Google Ads
C1963,Chaoui,Hajar,hajar.chaoui751@yahoo.fr,2002-09-17,f,El Jadida,0615135828,2020-09-20,Facebook
C0418,Guessous,Adil,adil.guessous102@email.ma,2007-04-23,Homme,Tétouan,0610581018,2022-03-25,Email Marketing
C0029,Chraibi,Samir,samir.chraibi779@gmail.com,1978-01-02,M,Oujda,0667805802,2020-05-12,Instagram
C1517,Squalli,Nadia,nadia.squalli221@outlook.com,1951-03-08,F,sale,0645736829,2021-01-06,Email Marketing
C2674,Squalli,Ilyas,ilyas.squalli137@outlook.com,1976-05-15,male,El Jadida,0622815432,2022-11-07,Instagram
C1951,Rahmani,Aicha,aicha.rahmani128@outlook.com,1958-12-23,0,rabat,0645921960,2025-07-15,Instagram
C1084,Mansouri,Zakaria,zakaria.mansouri646@gmail.com,1967-01-18,h,AGADIR,0629557879,2023-02-22,Référencement
C0416,Guessous,Reda,reda.guessous111@gmail.com,2005-10-02,h,tanger,0699601933,2022-01-03,Instagram
C1865,Benkirane,Hajar,hajar.benkirane497@outlook.com,2004-01-20,female,MARRAKECH,0639368299,2022-06-26,Email Marketing
C2043,Idrissi,Laila,laila.idrissi844@yahoo.fr,1944-08-27,Femme,meknes,0699915673,2021-01-15,TikTok
C0149,Filali,Houda,houda.filali834@yahoo.fr,1984-09-09,F,Mohammedia,0648833650,2021-06-23,Instagram
C2792,El Amrani,Sara,sara.elamrani83@com,1953-02-23,Femme,mohammedia,0696149085,2023-11-04,Facebook
C4730,Chraibi,Aicha,aicha.chraibi106@hotmail.com,1972-03-05,F,meknes,0677024414,2024-03-28,Facebook
C1549,Hajji,Youssef,youssef.hajji663@outlook.com,1941-10-18,m,Rabat,0689505910,2020-04-19,Google Ads
C1905,Ouazzani,Amine,amine.ouazzani331@yahoo.fr,1942-07-26,M,Oujda,0675302659,2024-01-19,TikTok
C4824,Chaoui,Hanane,hanane.chaoui27gmail.com,1998-12-02,Femme,Tétouan,0654594461,2023-07-11,Email Marketing
